id;Item_Name;Category;Category_Id;Item_Buyed_Price;Item_Selling_Price 
8853;Pierre;Furniture;5;99;109.89
8854;Descamps;Computing;3;90;99.9
8855;Ferreira;Tools;2;37;42.18
8856;Bertrand;Cooking;3;60;67.8
8857;Joseph;Furniture;2;25;27.5
8858;Mallet;Cooking;4;75;81.0
8859;Giraud;Cooking;3;83;87.98
8860;Blanchard;UNKNOWN;2;97;108.64
8861;Delmas;Computing;6;72;81.36
8862;Lebreton;Tools;5;75;81.0
8863;Weber;Tools;6;30;34.5
8864;Joubert;UNKNOWN;4;26;28.34
8865;Bousquet;Tools;5;93;99.51
8866;Leconte;Games;6;18;19.26
8867;Chretien;Games;3;71;78.81
8868;Reynaud;UNKNOWN;4;13;14.17
8869;Lebreton;Cooking;5;40;42.4
8870;Paul;Games;3;17;18.53
8871;Seguin;Computing;6;81;89.91
8872;Nguyen;Furniture;2;62;68.82
8873;Fernandez;Tools;5;38;43.7
8874;Martel;Games;1;34;39.1
8875;Lopes;UNKNOWN;5;64;70.4
8876;Lombard;UNKNOWN;3;80;89.6
8877;Robin;Computing;4;13;14.17
8878;Barbier;Tools;1;92;104.88
8879;Hamon;Furniture;3;62;68.82
8880;Langlois;Computing;6;98;105.84
8881;Maury;Tools;3;93;103.23
8882;Legendre;Computing;2;88;97.68
8883;Blondel;UNKNOWN;6;81;93.15
8884;Morel;Cooking;2;39;43.29
8885;Carre;Games;3;76;81.32
8886;Briand;UNKNOWN;6;15;16.8
8887;Leclerc;Cooking;2;48;50.88
8888;Leger;UNKNOWN;4;47;54.05
8889;Blanchard;Furniture;2;99;110.88
8890;Picard;UNKNOWN;6;69;75.21
8891;Foucher;Furniture;1;53;60.95
8892;Valentin;Games;5;22;24.64
8893;Perez;Furniture;4;28;29.4
8894;Traore;Cooking;4;43;47.3
8895;Fournier;Games;6;35;38.15
8896;Bodin;Computing;4;11;12.43
8897;Chauvin;Furniture;1;89;96.12
8898;Lemaire;Games;3;26;28.86
8899;Barbier;Games;6;18;19.26
8900;Bouvet;UNKNOWN;3;39;41.73
8901;Torres;Furniture;6;90;99.0
8902;Briand;Games;2;64;69.12
8903;Daniel;Tools;2;77;81.62
8904;Bernier;UNKNOWN;6;64;67.2
8905;Mahe;Cooking;4;71;79.52
8906;Maury;Furniture;4;35;38.15
8907;Allard;Games;3;66;73.92
8908;Lacombe;UNKNOWN;2;82;86.1
8909;Laurent;Computing;4;33;37.29
8910;Hardy;Tools;3;83;92.13
8911;Raynaud;Tools;3;28;29.96
8912;Petit;Games;4;80;86.4
8913;Ledoux;Furniture;2;15;16.65
8914;Millet;Games;2;45;50.85
8915;Renard;Games;3;98;111.72
8916;Grenier;Cooking;6;58;63.8
8917;Adam;Games;5;60;63.0
8918;Giraud;Furniture;3;77;85.47
8919;Dupuy;Computing;5;19;20.14
8920;Fabre;Games;5;88;98.56
8921;Schneider;UNKNOWN;1;79;90.06
8922;Hernandez;Furniture;4;94;100.58
8923;Benoit;Cooking;5;66;71.28
8924;Guillon;Games;2;87;97.44
8925;Rey;Games;6;61;66.49
8926;Teixeira;Furniture;2;22;24.64
8927;Dumont;Furniture;4;10;10.9
8928;Giraud;UNKNOWN;1;71;75.97
8929;Rodrigues;Furniture;2;47;49.82
8930;Navarro;UNKNOWN;3;60;63.6
8931;Torres;Furniture;6;40;42.4
8932;Bonnet;Tools;1;87;100.05
8933;Bonnet;UNKNOWN;4;48;54.24
8934;Muller;UNKNOWN;3;18;19.98
8935;Guillon;Computing;1;92;102.12
8936;Rolland;Games;1;84;92.4
8937;Rocher;Computing;3;36;39.6
8938;Colin;Computing;1;31;35.03
8939;Martinez;Computing;3;29;32.77
8940;Francois;Tools;1;13;14.82
8941;Collet;Computing;3;98;105.84
8942;Lucas;Games;2;89;102.35
8943;Bazin;Games;2;41;43.05
8944;Prevost;UNKNOWN;1;79;86.9
8945;Blin;Tools;2;59;64.9
8946;Boyer;Computing;5;34;36.04
8947;Monnier;Computing;4;67;70.35
8948;Robert;Games;5;66;71.28
8949;Lefort;Games;4;20;21.0
8950;Hoareau;Computing;5;61;68.93
8951;Ledoux;Games;6;90;97.2
8952;Collet;Furniture;2;61;68.93
8953;Lombard;Furniture;2;99;109.89
8954;Devaux;Furniture;1;17;18.53
8955;Teixeira;Furniture;2;56;62.16
8956;Carre;UNKNOWN;3;94;108.1
8957;Ledoux;Cooking;2;18;18.9
8958;Lemaitre;Furniture;6;84;89.04
8959;Collin;Furniture;3;35;40.25
8960;Leveque;Computing;3;67;70.35
8961;Delahaye;Games;1;70;77.0
8962;Guillou;Tools;3;73;78.84
8963;Legrand;Cooking;2;48;52.32
8964;Millet;Cooking;5;23;24.61
8965;Ferrand;Computing;1;16;17.76
8966;Da Silva;UNKNOWN;6;82;91.84
8967;Bigot;Cooking;4;94;104.34
8968;Imbert;UNKNOWN;4;84;95.76
8969;Garcia;Furniture;6;79;90.85
8970;Goncalves;Games;2;72;76.32
8971;Lucas;Furniture;1;20;23.0
8972;Boutin;Cooking;6;15;17.1
8973;Seguin;UNKNOWN;6;19;21.47
8974;Bodin;Furniture;4;90;101.7
8975;Chartier;Computing;6;24;27.12
8976;Lemaitre;Furniture;1;16;17.76
8977;Olivier;Cooking;2;25;26.25
8978;Paris;Tools;1;69;75.9
8979;Coulon;Tools;4;42;48.3
8980;Ribeiro;Cooking;4;96;105.6
8981;Moreno;Furniture;5;35;37.1
8982;Delaunay;UNKNOWN;1;67;71.69
8983;Leroy;Cooking;6;49;56.35
8984;Vallet;Games;2;14;16.1
8985;Legendre;Cooking;3;13;14.56
8986;Loiseau;Cooking;1;26;27.82
8987;Garnier;Games;2;52;58.76
8988;Guillou;Computing;3;59;64.31
8989;Delattre;Computing;1;58;65.54
8990;Roy;Computing;1;18;19.08
8991;Marchand;Furniture;2;41;46.74
8992;Bruneau;Games;4;34;38.08
8993;Le Roux;Computing;4;13;14.43
8994;Normand;Furniture;4;80;89.6
8995;Buisson;Cooking;3;32;34.88
8996;Berthelot;UNKNOWN;5;17;18.53
8997;Imbert;Furniture;4;97;103.79
8998;Renard;UNKNOWN;1;93;105.09
8999;Guyon;UNKNOWN;5;71;77.39
9000;Goncalves;Furniture;6;39;44.07
9001;Nicolas;Games;1;30;34.5
9002;Labbe;Cooking;4;47;49.35
9003;Samson;Games;5;49;55.86
9004;Regnier;Cooking;6;27;30.240000000000002
9005;Charrier;Furniture;4;23;25.07
9006;Blanc;Games;1;16;17.6
9007;Ollivier;UNKNOWN;6;91;102.83
9008;Rey;UNKNOWN;1;39;44.46
9009;Grenier;Computing;6;52;56.68
9010;Potier;Furniture;5;17;18.19
9011;Vallet;Computing;6;73;81.76
9012;Michaud;Furniture;3;51;53.55
9013;Rocher;Cooking;4;79;84.53
9014;Pinto;Games;5;23;24.38
9015;Mace;Furniture;5;19;19.95
9016;Voisin;UNKNOWN;2;79;83.74
9017;Toussaint;Furniture;3;16;16.8
9018;Carre;Cooking;6;83;92.96000000000001
9019;Faivre;Tools;2;95;101.65
9020;David;Tools;4;40;42.0
9021;Barre;Cooking;3;75;78.75
9022;Marques;Furniture;5;69;77.28
9023;Grenier;Tools;4;54;58.32
9024;Rousseau;Furniture;2;71;76.68
9025;Bouvier;Games;4;91;102.83
9026;Carpentier;Tools;2;80;87.2
9027;Peltier;Tools;4;44;47.52
9028;Benard;Furniture;5;49;51.94
9029;Bourgeois;Games;6;38;40.66
9030;Vallee;Computing;5;13;14.69
9031;Simon;Furniture;1;24;27.12
9032;Pichon;Cooking;4;70;77.7
9033;Guichard;Cooking;1;41;45.1
9034;Perrot;Cooking;5;45;49.95
9035;Pruvost;Cooking;3;88;92.4
9036;Lesage;Games;5;45;47.25
9037;Gros;Games;1;83;87.98
9038;Marechal;UNKNOWN;3;81;85.86
9039;Marty;Cooking;4;50;54.5
9040;De Oliveira;Cooking;6;92;96.6
9041;Peron;Furniture;5;45;47.25
9042;Durand;Games;4;89;100.57
9043;Valette;Computing;5;95;103.55
9044;Guilbert;Computing;2;21;22.68
9045;Bertrand;Computing;2;30;32.1
9046;Teixeira;Computing;2;16;18.240000000000002
9047;Raynaud;Tools;3;63;68.04
9048;Michel;Games;3;68;76.84
9049;Marie;Cooking;4;14;15.82
9050;Maurice;Tools;2;54;56.7
9051;Dupuis;UNKNOWN;4;81;88.29
9052;Joseph;Cooking;3;32;34.24
9053;Sanchez;Computing;3;69;75.9
9054;Gilbert;Games;4;40;45.2
9055;Normand;UNKNOWN;4;69;75.9
9056;Joseph;Games;4;73;76.65
9057;Weiss;Games;3;63;71.82
9058;Arnaud;UNKNOWN;5;69;75.9
9059;Lucas;UNKNOWN;4;17;18.53
9060;Begue;Games;2;33;36.96
9061;Blin;Tools;3;55;61.05
9062;Descamps;Cooking;1;61;65.88
9063;Marechal;UNKNOWN;2;44;47.08
9064;Vidal;Furniture;5;17;18.36
9065;Guerin;Cooking;3;78;88.14
9066;Normand;Computing;3;92;102.12
9067;Berthelot;Cooking;4;82;91.02
9068;Guichard;UNKNOWN;2;95;100.7
9069;Ramos;Games;5;45;47.7
9070;Ruiz;Games;2;20;21.8
9071;Dijoux;Furniture;5;86;98.03999999999999
9072;Delaunay;Furniture;2;93;102.3
9073;Bodin;Computing;4;12;12.96
9074;Albert;Computing;2;24;25.92
9075;Dupont;Furniture;6;78;86.58
9076;Jacob;Cooking;2;84;90.72
9077;Lacroix;Games;3;27;29.7
9078;Blanc;Computing;3;12;13.8
9079;Lambert;Computing;2;51;57.63
9080;Denis;UNKNOWN;6;54;56.7
9081;Garnier;UNKNOWN;6;17;19.21
9082;Lemoine;UNKNOWN;3;48;52.32
9083;Petit;Furniture;5;52;56.16
9084;Devaux;Cooking;6;48;52.32
9085;Lecomte;Tools;1;20;22.4
9086;Poulain;Computing;1;63;67.41
9087;Perret;UNKNOWN;6;32;36.8
9088;De Oliveira;Computing;4;71;81.65
9089;Da Silva;Games;1;60;66.0
9090;Ferrand;Furniture;4;44;50.6
9091;Nicolas;Tools;2;92;103.03999999999999
9092;Hamel;Games;6;31;33.79
9093;Simon;Computing;3;43;49.45
9094;Vallee;Games;3;84;92.4
9095;Guillou;Tools;5;60;66.0
9096;Hamon;Cooking;2;96;100.8
9097;Imbert;Games;1;69;75.9
9098;Dumas;Tools;5;90;100.8
9099;Breton;Games;2;76;85.12
9100;Collin;Cooking;3;56;63.28
9101;Gaillard;Furniture;2;82;86.1
9102;Jacquot;Games;5;46;51.519999999999996
9103;Perret;Cooking;2;85;92.65
9104;Carre;Tools;1;24;25.2
9105;Adam;Computing;6;21;22.05
9106;Mahe;Games;6;29;33.06
9107;Roche;UNKNOWN;6;18;19.08
9108;Meunier;Tools;6;16;17.28
9109;Chauveau;Games;1;98;102.9
9110;Boyer;Computing;6;45;50.4
9111;Menard;Computing;1;50;57.0
9112;Duhamel;Furniture;5;39;42.51
9113;Philippe;Furniture;6;50;53.5
9114;Da Costa;Computing;6;16;18.08
9115;Payet;Tools;3;91;96.46
9116;Hoarau;UNKNOWN;4;41;43.87
9117;Pottier;Computing;5;80;89.6
9118;Chauvet;Cooking;6;79;89.27
9119;Pons;Computing;3;52;54.6
9120;Delaunay;Cooking;1;37;41.07
9121;Morvan;UNKNOWN;1;65;73.45
9122;Poulain;UNKNOWN;6;56;64.4
9123;Perrot;UNKNOWN;1;47;52.64
9124;Roche;Furniture;5;38;40.66
9125;Vallet;Cooking;6;88;100.32
9126;Samson;Tools;5;59;66.67
9127;Hamel;UNKNOWN;3;80;88.8
9128;Guyot;UNKNOWN;6;68;75.48
9129;Bonneau;Furniture;3;12;13.32
9130;Voisin;Cooking;6;85;96.9
9131;Pereira;Tools;5;77;88.55
9132;Bouvet;Tools;1;96;102.72
9133;Barbier;Computing;1;10;11.4
9134;Bonnin;Furniture;1;67;75.71000000000001
9135;Valentin;Tools;1;29;32.48
9136;Brunel;Cooking;6;43;46.01
9137;Mace;Furniture;1;19;21.09
9138;Pinto;Furniture;5;30;34.5
9139;Brunel;Furniture;3;26;29.12
9140;Valentin;Cooking;4;78;88.14
9141;Le Gall;Computing;4;56;59.36
9142;Boutin;UNKNOWN;3;78;89.7
9143;Gerard;Games;4;59;63.13
9144;Laurent;Games;6;58;66.12
9145;Lefebvre;Cooking;1;56;63.84
9146;Lemoine;Games;2;86;97.18
9147;Joseph;Furniture;6;87;93.96
9148;Gomez;Cooking;4;75;79.5
9149;Morvan;Tools;4;92;105.8
9150;Brunel;Furniture;3;86;98.9
9151;Clement;Computing;6;23;25.53
9152;Grondin;Furniture;1;89;96.12
9153;Salmon;Tools;1;45;51.75
9154;Pichon;Tools;2;32;34.24
9155;Clement;Cooking;4;34;37.06
9156;Guillaume;Furniture;1;31;34.72
9157;Nicolas;Computing;6;27;31.05
9158;Dubois;Games;2;86;94.6
9159;Blot;Cooking;3;48;50.88
9160;Poirier;Games;6;79;84.53
9161;Dupuy;Games;3;41;45.51
9162;Voisin;Tools;5;55;62.15
9163;Lefebvre;Furniture;6;83;94.62
9164;Pasquier;UNKNOWN;3;51;54.06
9165;Devaux;Furniture;3;98;109.76
9166;Ribeiro;Tools;2;13;14.82
9167;Martinez;Furniture;2;64;70.4
9168;Roche;Cooking;2;87;92.22
9169;Renault;Cooking;2;11;12.43
9170;Gillet;Computing;4;98;110.74
9171;Gauthier;Tools;6;18;19.44
9172;Fouquet;UNKNOWN;4;51;54.06
9173;Pinto;Computing;6;87;99.18
9174;Rocher;Cooking;6;87;93.09
9175;Guillet;Computing;3;54;61.019999999999996
9176;Arnaud;Computing;3;59;63.72
9177;Thierry;UNKNOWN;6;21;24.15
9178;Morel;Tools;3;81;89.1
9179;Peltier;Computing;3;17;18.19
9180;Gonzalez;Games;1;26;29.64
9181;Hamon;Cooking;3;80;88.0
9182;Hernandez;Games;1;94;104.34
9183;Marechal;Computing;1;99;106.92
9184;Dos Santos;Cooking;3;43;46.01
9185;Dias;Tools;4;98;105.84
9186;Rey;Games;2;68;73.44
9187;Moulin;Tools;6;86;96.32
9188;Baron;UNKNOWN;2;88;99.44
9189;Morin;Furniture;4;16;18.240000000000002
9190;Thibault;Games;1;79;82.95
9191;Roussel;Computing;6;84;90.72
9192;Gomes;Cooking;1;77;87.01
9193;Maury;Computing;3;97;106.7
9194;Diallo;Cooking;5;31;34.1
9195;Dupre;Games;3;99;110.88
9196;Marin;UNKNOWN;3;51;53.55
9197;Levy;Games;1;36;39.6
9198;Jacques;Cooking;3;76;79.8
9199;Brunet;Tools;4;40;42.4
9200;Michaud;Games;3;14;15.54
9201;Lebon;Games;4;52;55.64
9202;Grenier;Computing;6;39;44.85
9203;Laine;Furniture;4;29;31.9
9204;Buisson;Furniture;4;22;23.98
9205;Bertin;UNKNOWN;4;16;18.08
9206;Bouvet;Cooking;3;21;22.89
9207;Petit;UNKNOWN;2;87;98.31
9208;Faivre;UNKNOWN;4;35;39.9
9209;Dias;UNKNOWN;5;26;28.86
9210;Renault;Computing;5;90;98.1
9211;Aubert;Games;5;64;71.68
9212;Fontaine;Cooking;5;58;63.8
9213;Meyer;Furniture;6;71;79.52
9214;Simon;Tools;5;19;21.66
9215;Allard;Computing;6;76;82.08
9216;Muller;Cooking;4;20;21.6
9217;Lacombe;Computing;6;98;107.8
9218;Garcia;Computing;4;98;105.84
9219;Da Silva;Cooking;3;33;36.63
9220;Rocher;Cooking;1;39;41.73
9221;Langlois;Computing;2;83;87.98
9222;Bonneau;Tools;6;46;49.22
9223;Dumont;Furniture;5;57;60.99
9224;Leclerc;UNKNOWN;6;44;46.2
9225;David;Tools;5;45;50.4
9226;Ferreira;Tools;5;30;33.6
9227;Lelievre;Games;4;85;97.75
9228;Fleury;Games;4;66;70.62
9229;Riou;Cooking;3;79;86.9
9230;Aubert;UNKNOWN;4;24;25.44
9231;Morel;Cooking;6;66;69.3
9232;Charpentier;Furniture;5;15;16.65
9233;Besson;Cooking;1;61;64.05
9234;Jean;Computing;1;15;16.65
9235;Pottier;Computing;4;96;102.72
9236;Delorme;Tools;5;69;77.28
9237;Regnier;Furniture;5;24;26.64
9238;Pruvost;Tools;1;47;50.76
9239;Bernier;Furniture;6;36;38.88
9240;Germain;Computing;4;38;42.56
9241;Reynaud;Cooking;1;46;52.9
9242;Normand;UNKNOWN;5;43;49.45
9243;Legendre;Tools;1;24;26.64
9244;Alexandre;Computing;1;91;97.37
9245;Da Costa;UNKNOWN;1;78;86.58
9246;Couturier;Furniture;6;32;34.56
9247;Benard;Computing;2;85;96.9
9248;Faivre;UNKNOWN;1;30;31.5
9249;Morvan;Games;2;85;95.2
9250;Alves;Computing;5;83;87.15
9251;Schneider;Computing;1;25;27.5
9252;Maillet;Games;6;43;46.01
9253;Charrier;Games;4;80;84.0
9254;Bonnet;Games;4;88;101.2
9255;Boucher;Computing;1;61;68.32
9256;Chauvin;Computing;2;54;58.86
9257;Dumont;Furniture;1;77;87.01
9258;Mendes;Games;2;92;96.6
9259;Berger;Tools;6;41;46.33
9260;Robin;UNKNOWN;6;86;97.18
9261;Lejeune;Cooking;3;25;27.75
9262;Moreno;Games;6;33;34.65
9263;Pichon;UNKNOWN;5;14;14.84
9264;Masson;Cooking;4;62;68.2
9265;Caron;Cooking;2;84;94.08
9266;Gautier;Computing;5;32;35.52
9267;Lacombe;Computing;2;83;88.81
9268;Traore;Computing;1;65;72.8
9269;Da Costa;Cooking;1;66;71.28
9270;Etienne;Cooking;2;22;23.1
9271;Dias;Tools;2;41;43.05
9272;Regnier;Tools;5;45;50.85
9273;Baron;Computing;2;84;94.08
9274;Breton;Cooking;6;25;27.5
9275;Barthelemy;Games;4;90;97.2
9276;Chauvet;Furniture;3;13;14.69
9277;Marie;Games;5;77;80.85
9278;Potier;Games;4;50;54.5
9279;Dumas;Cooking;3;82;90.2
9280;Thierry;Games;4;60;64.2
9281;Mathieu;Games;6;75;85.5
9282;Humbert;Computing;6;15;16.65
9283;Mallet;Computing;6;14;15.82
9284;Briand;Furniture;3;14;16.1
9285;Le Gall;Cooking;1;51;57.12
9286;Fouquet;Furniture;4;60;66.0
9287;Legendre;Games;4;74;85.1
9288;Gay;Cooking;6;53;59.36
9289;Munoz;Computing;1;21;22.26
9290;Lambert;Games;1;62;66.34
9291;Royer;Games;3;65;74.75
9292;Giraud;Furniture;2;13;14.56
9293;Lombard;Games;2;10;10.9
9294;Maillard;UNKNOWN;6;49;54.88
9295;Costa;Games;4;98;111.72
9296;Chauvet;UNKNOWN;1;36;39.6
9297;Lombard;Computing;3;71;80.94
9298;Raymond;Furniture;1;69;77.97
9299;Baudry;Furniture;3;71;74.55
9300;Allard;UNKNOWN;2;45;47.7
9301;Allard;Games;4;72;80.64
9302;Gilles;Tools;4;66;74.58
9303;Gaillard;Computing;1;65;71.5
9304;Ruiz;UNKNOWN;4;48;52.32
9305;Vallet;UNKNOWN;1;27;29.43
9306;Dumas;UNKNOWN;6;39;43.68
9307;Remy;Games;3;48;54.72
9308;Guibert;Furniture;3;21;23.94
9309;Remy;Furniture;1;92;96.6
9310;Jacquet;Cooking;2;95;107.35
9311;Gerard;Computing;6;42;47.46
9312;Leveque;Computing;1;40;44.8
9313;Langlois;Computing;5;58;66.12
9314;Mercier;UNKNOWN;5;77;84.7
9315;Guyot;Computing;6;95;103.55
9316;Charles;Tools;6;83;91.3
9317;Humbert;UNKNOWN;1;23;26.22
9318;Denis;Games;1;71;76.68
9319;Masse;UNKNOWN;5;37;39.59
9320;Maillard;Games;5;98;112.7
9321;Thomas;Games;6;41;47.15
9322;Merle;Games;3;29;31.9
9323;Ollivier;UNKNOWN;5;13;14.43
9324;Guillon;Computing;2;29;33.06
9325;Colin;Cooking;5;52;55.64
9326;Bonneau;Computing;4;90;95.4
9327;Barre;Furniture;5;46;52.9
9328;Mercier;Games;2;31;35.34
9329;Pires;Games;3;86;93.74
9330;Paris;Cooking;3;63;71.19
9331;Bonnet;Furniture;1;63;68.67
9332;Delmas;Games;1;25;27.5
9333;Laurent;Computing;1;15;17.25
9334;Dufour;Tools;4;54;59.4
9335;Pineau;Tools;2;76;82.84
9336;Ruiz;UNKNOWN;3;12;13.68
9337;Dufour;Tools;1;83;95.45
9338;Peron;Games;2;49;53.9
9339;Masson;Games;5;70;79.8
9340;Potier;Furniture;5;60;63.6
9341;Texier;Cooking;4;93;105.09
9342;Bernier;Games;2;47;53.11
9343;Hubert;Games;2;45;49.95
9344;Laurent;Cooking;2;99;110.88
9345;Louis;Tools;6;90;100.8
9346;Poulain;UNKNOWN;1;14;14.7
9347;Francois;Furniture;3;64;73.6
9348;Gregoire;Tools;2;56;61.04
9349;Dumont;Cooking;4;26;28.34
9350;Brunet;Cooking;2;92;99.36
9351;Hoareau;Cooking;4;13;14.56
9352;Chartier;Tools;6;21;22.68
9353;Bodin;Games;2;76;82.84
9354;Mallet;Cooking;4;32;36.8
9355;Barre;Cooking;3;21;22.26
9356;Thierry;Tools;5;12;13.32
9357;Gautier;UNKNOWN;1;38;39.9
9358;Julien;UNKNOWN;4;91;102.83
9359;Buisson;Cooking;5;84;90.72
9360;Marin;Cooking;2;24;27.12
9361;Munoz;Tools;6;86;94.6
9362;Collet;Computing;5;40;44.8
9363;Breton;Games;1;96;105.6
9364;Coste;Furniture;6;22;23.54
9365;Bouchet;Furniture;4;42;47.46
9366;Clerc;Tools;3;19;20.33
9367;Leclerc;Furniture;6;92;97.52
9368;Boucher;Computing;6;58;64.96
9369;Bertrand;Furniture;5;50;54.0
9370;Marin;Tools;2;76;87.4
9371;Riou;Tools;2;44;48.4
9372;Pereira;Computing;3;20;23.0
9373;Gillet;Computing;1;15;16.35
9374;Delorme;Cooking;5;58;65.54
9375;Couturier;Tools;5;71;80.94
9376;Noel;UNKNOWN;1;30;34.2
9377;Lemaitre;Cooking;3;91;96.46
9378;Collin;Tools;6;91;103.74
9379;Morel;Furniture;3;89;98.78999999999999
9380;Martins;Furniture;2;93;102.3
9381;Lebon;UNKNOWN;6;39;41.73
9382;Mendes;Cooking;2;88;93.28
9383;Lecoq;Furniture;3;12;12.6
9384;Leroux;Cooking;1;31;34.72
9385;Maillet;Cooking;4;60;66.0
9386;Munoz;Cooking;2;60;68.4
9387;Ledoux;UNKNOWN;6;17;19.21
9388;Vallee;Games;4;76;79.8
9389;Caron;Computing;5;56;62.16
9390;Blanc;Games;6;15;16.95
9391;Lejeune;Cooking;5;43;46.01
9392;Tanguy;UNKNOWN;4;18;19.08
9393;Lemonnier;Tools;6;29;33.35
9394;Devaux;Computing;6;62;65.72
9395;Noel;Furniture;4;29;30.45
9396;Courtois;Tools;1;12;13.68
9397;Riviere;UNKNOWN;2;30;33.6
9398;Lucas;Furniture;6;48;50.4
9399;Joseph;Computing;2;56;63.84
9400;Weiss;Tools;3;63;71.82
9401;Nicolas;Tools;1;30;33.9
9402;Dupuis;Computing;1;84;91.56
9403;Antoine;Computing;6;63;66.15
9404;Laine;Tools;1;72;79.2
9405;Herve;UNKNOWN;1;65;72.8
9406;Techer;Games;5;47;50.29
9407;Boyer;Computing;6;93;104.16
9408;Petitjean;Tools;3;37;40.33
9409;Blanc;Computing;2;39;41.73
9410;Thierry;UNKNOWN;4;38;41.8
9411;Moreau;Computing;3;15;16.35
9412;Maillard;Tools;5;37;39.22
9413;Neveu;Computing;2;31;34.41
9414;Marin;Computing;3;97;102.82
9415;Gallet;Furniture;2;25;27.5
9416;Pelletier;Tools;2;49;51.94
9417;Weber;Cooking;3;61;67.71
9418;Ledoux;Tools;2;41;45.1
9419;Georges;Furniture;1;23;24.84
9420;Traore;Games;2;44;46.2
9421;Peltier;Games;5;46;49.22
9422;Guyon;UNKNOWN;5;69;72.45
9423;Fernandes;Cooking;3;47;49.35
9424;Dufour;Cooking;1;38;43.7
9425;Lenoir;Computing;1;96;105.6
9426;Lacombe;Tools;5;17;18.7
9427;Nguyen;Furniture;1;41;46.33
9428;Teixeira;Games;5;65;74.1
9429;Cousin;Cooking;2;64;68.48
9430;Rolland;Tools;4;33;36.3
9431;Costa;Furniture;5;47;50.29
9432;Fleury;Computing;6;65;72.15
9433;Durand;UNKNOWN;3;39;44.07
9434;Leroux;Tools;6;78;85.8
9435;Turpin;Computing;1;15;16.35
9436;Andre;Tools;6;88;93.28
9437;Francois;Computing;1;32;33.92
9438;Maillet;Tools;4;75;80.25
9439;Vincent;Games;5;76;81.32
9440;Roux;Games;3;50;53.5
9441;Daniel;Cooking;1;29;32.48
9442;Guillet;Tools;4;20;22.6
9443;Perrin;Computing;4;84;89.88
9444;Fabre;Furniture;3;89;99.68
9445;Clerc;UNKNOWN;6;61;66.49
9446;Michaud;Cooking;5;12;13.2
9447;Gauthier;UNKNOWN;5;15;15.75
9448;Dupont;Furniture;6;65;68.25
9449;Colin;Cooking;6;19;20.71
9450;Maillard;Games;1;48;50.4
9451;Gosselin;UNKNOWN;2;60;64.8
9452;Nguyen;Furniture;1;81;93.15
9453;Morvan;Furniture;3;80;90.4
9454;Perrier;Computing;5;47;51.230000000000004
9455;Charles;UNKNOWN;1;45;49.05
9456;Lacroix;Computing;5;60;66.6
9457;Charrier;Games;1;68;74.8
9458;Barthelemy;Tools;1;44;47.52
9459;Mendes;Tools;6;47;53.11
9460;Bigot;UNKNOWN;6;85;90.95
9461;Faivre;Cooking;4;97;101.85
9462;Blin;Tools;5;68;76.16
9463;Jacquet;Tools;1;26;27.82
9464;Rodriguez;Cooking;4;15;16.8
9465;Rousset;Tools;4;16;17.12
9466;Riviere;Computing;2;28;30.52
9467;Collin;Computing;2;41;46.74
9468;Fleury;UNKNOWN;4;84;96.6
9469;Gaillard;Cooking;5;50;52.5
9470;Georges;Tools;1;29;30.45
9471;Lefevre;Cooking;1;83;87.98
9472;Dubois;Cooking;4;75;79.5
9473;Gosselin;Games;4;95;101.65
9474;Aubert;Computing;6;21;22.26
9475;Bodin;Computing;1;13;14.56
9476;Navarro;Games;1;85;96.05
9477;Lopez;Games;3;61;65.88
9478;Hoarau;Computing;5;30;33.3
9479;Vallet;Computing;4;64;71.68
9480;Leclercq;Furniture;4;41;46.33
9481;Guillon;UNKNOWN;3;62;70.68
9482;Joly;Computing;5;79;83.74
9483;Blondel;Furniture;2;79;90.85
9484;Petit;Tools;1;99;104.94
9485;Delahaye;Furniture;6;47;53.58
9486;Cohen;Games;1;55;58.3
9487;Collet;Tools;4;61;65.88
9488;Camus;Cooking;6;69;75.21
9489;Teixeira;Cooking;1;27;29.43
9490;Dumont;Cooking;1;71;81.65
9491;Perret;Computing;2;57;65.55
9492;Allard;Computing;5;71;81.65
9493;Pasquier;UNKNOWN;4;59;63.72
9494;Traore;Games;3;66;72.6
9495;Fernandez;Tools;4;47;52.64
9496;Navarro;Games;3;14;14.98
9497;Jourdan;Games;3;31;32.55
9498;Delmas;Furniture;6;52;59.28
9499;Camus;Cooking;2;92;100.28
9500;Renault;Tools;2;73;78.84
9501;Brun;Furniture;6;80;86.4
9502;Tessier;Tools;4;80;84.0
9503;Martel;Cooking;5;56;59.92
9504;Boutin;Games;3;46;51.980000000000004
9505;Blondel;Computing;1;20;22.4
9506;Payet;Furniture;5;37;39.96
9507;Pasquier;Furniture;6;92;104.88
9508;Pichon;Computing;6;69;78.66
9509;Langlois;Games;2;52;55.64
9510;Vincent;Games;5;52;59.28
9511;Bertrand;UNKNOWN;5;36;37.8
9512;Paul;Games;2;96;101.76
9513;Fleury;UNKNOWN;4;25;27.0
9514;Fontaine;Computing;4;91;97.37
9515;Allard;Furniture;2;16;18.240000000000002
9516;Thierry;Furniture;1;67;73.7
9517;Normand;Computing;4;12;13.08
9518;Giraud;Tools;6;62;68.82
9519;Delattre;Cooking;2;92;98.44
9520;Pelletier;Computing;4;50;57.5
9521;Lefevre;Cooking;3;54;62.1
9522;Leger;Cooking;1;58;65.54
